Student_ID,Month,Hours_Studied,Attendance,Previous_Scores,Test_Score,Project_Marks,Submission_Timeliness,Participation,Extra_C,Backlogs,Exam_Score,engagement_feature,risk_feature,balance_feature,activeness_feature
13126,Jun,38,72,81,23,20,-10,5,5,3,68.52,6.1,-2.1,-0.25,5.0
13127,Jan,18,75,54,17,23,10,10,5,4,49.8,8.75,2.6,7.25,7.5
13127,Feb,35,80,54,26,23,-10,10,0,4,58.86,9.0,2.6,-0.62,5.0
13127,Mar,6,85,54,30,23,-10,5,0,4,37.59,6.75,2.6,-4.25,2.5
13127,Apr,31,99,54,24,23,0,5,10,4,65.44,7.45,2.6,3.88,7.5
13127,May,25,50,54,29,23,10,10,5,4,59.92,7.5,2.6,8.12,7.5
13127,Jun,10,60,54,27,23,-10,10,10,4,40.4,8.0,2.6,-3.75,10.0
13128,Jan,32,70,77,29,31,10,5,10,2,78.69,6.0,-3.7,9.0,7.5
13128,Feb,5,60,77,23,31,-10,5,5,2,45.11,5.5,-3.7,-4.38,5.0
13128,Mar,21,72,77,14,31,-10,5,10,2,53.76,6.1,-3.7,-2.38,7.5
13128,Apr,34,54,77,25,31,0,10,5,2,71.07,7.7,-3.7,4.25,7.5
13128,May,39,81,77,20,31,0,0,5,2,76.78,4.05,-3.7,4.88,2.5
13128,Jun,29,53,77,21,31,0,0,5,2,66.0,2.65,-3.7,3.62,2.5
13129,Jan,31,71,87,18,22,10,5,10,0,70.02,6.05,-8.7,8.88,7.5
13129,Feb,35,58,87,12,22,10,5,10,0,71.41,5.4,-8.7,9.38,7.5
13129,Mar,29,51,87,24,22,0,0,5,0,65.09,2.55,-8.7,3.62,2.5
13129,Apr,16,89,87,24,22,10,10,0,0,64.78,9.45,-8.7,7.0,5.0
13129,May,17,68,87,28,22,-10,0,5,0,53.34,3.4,-8.7,-2.88,2.5
13129,Jun,26,56,87,29,22,10,5,10,0,74.77,5.3,-8.7,8.25,7.5
13130,Jan,6,65,92,23,15,-10,10,10,4,38.89,8.25,-1.2,-4.25,10.0
13130,Feb,6,69,92,12,15,-10,0,0,4,23.72,3.45,-1.2,-4.25,0.0
13130,Mar,18,57,92,16,15,0,10,10,4,44.06,7.85,-1.2,2.25,10.0
13130,Apr,5,99,92,11,15,10,10,10,4,38.83,9.95,-1.2,5.62,10.0
13130,May,35,56,92,14,15,0,5,0,4,50.59,5.3,-1.2,4.38,2.5
13130,Jun,6,97,92,12,15,10,10,0,4,43.26,9.85,-1.2,5.75,5.0
13131,Jan,20,70,74,28,27,0,10,0,1,62.86,8.5,-5.4,2.5,5.0
13131,Feb,36,72,74,10,27,10,0,10,1,68.1,3.6,-5.4,9.5,5.0
13131,Mar,16,95,74,18,27,0,10,0,1,55.86,9.75,-5.4,2.0,5.0
13131,Apr,26,58,74,28,27,0,10,10,1,69.28,7.9,-5.4,3.25,10.0
13131,May,18,60,74,20,27,-10,5,0,1,46.0,5.5,-5.4,-2.75,2.5
13131,Jun,15,90,74,17,27,-10,10,10,1,55.36,9.5,-5.4,-3.12,10.0
13132,Jan,36,81,73,24,10,0,10,10,2,72.63,9.05,-3.3,4.5,10.0
13132,Feb,36,58,73,13,10,0,5,5,2,54.16,5.4,-3.3,4.5,5.0
13132,Mar,8,87,73,20,10,0,5,0,2,42.31,6.85,-3.3,1.0,2.5
13132,Apr,18,91,73,29,10,10,0,0,2,59.19,4.55,-3.3,7.25,0.0
13132,May,10,70,73,25,10,0,10,5,2,49.34,8.5,-3.3,1.25,7.5
13132,Jun,12,89,73,15,10,-10,10,5,2,43.58,9.45,-3.3,-3.5,7.5
13133,Jan,20,82,40,19,34,-10,0,0,5,44.57,4.1,6.0,-2.5,0.0
13133,Feb,35,74,40,28,34,0,0,5,5,63.23,3.7,6.0,4.38,2.5
13133,Mar,34,88,40,30,34,0,0,10,5,66.4,4.4,6.0,4.25,5.0
13133,Apr,14,88,40,18,34,-10,10,10,5,44.09,9.4,6.0,-3.25,10.0
13133,May,20,68,40,21,34,-10,0,0,5,45.55,3.4,6.0,-2.5,0.0
13133,Jun,20,94,40,16,34,0,0,5,5,47.82,4.7,6.0,2.5,2.5
13134,Jan,17,98,94,26,35,0,5,10,5,62.8,7.4,0.6,2.12,7.5
13134,Feb,13,64,94,28,35,0,0,10,5,53.56,3.2,0.6,1.62,5.0
13134,Mar,36,56,94,29,35,-10,10,5,5,72.2,7.8,0.6,-0.5,7.5
13134,Apr,20,67,94,13,35,-10,5,10,5,47.81,5.85,0.6,-2.5,7.5
13134,May,8,88,94,20,35,0,10,10,5,51.13,9.4,0.6,1.0,10.0
13134,Jun,24,79,94,15,35,10,0,10,5,60.5,3.95,0.6,8.0,5.0
13135,Jan,34,51,54,24,33,-10,0,5,3,61.15,2.55,0.6,-0.75,2.5
13135,Feb,8,66,54,15,33,10,5,5,3,49.46,5.8,0.6,6.0,5.0
13135,Mar,8,70,54,23,33,-10,10,5,3,42.88,8.5,0.6,-4.0,7.5
13135,Apr,31,81,54,22,33,-10,0,10,3,58.72,4.05,0.6,-1.12,5.0
13135,May,24,69,54,29,33,0,5,10,3,61.92,5.95,0.6,3.0,7.5
13135,Jun,6,71,54,18,33,0,0,0,3,34.44,3.55,0.6,0.75,0.0
13136,Jan,7,69,60,14,16,0,5,5,2,35.57,5.95,-2.0,0.88,5.0
13136,Feb,13,97,60,19,16,0,0,10,2,50.84,4.85,-2.0,1.62,5.0
13136,Mar,40,63,60,27,16,0,5,5,2,72.35,5.65,-2.0,5.0,5.0
13136,Apr,14,99,60,20,16,-10,0,10,2,41.93,4.95,-2.0,-3.25,5.0
13136,May,31,85,60,20,16,-10,5,10,2,59.14,6.75,-2.0,-1.12,7.5
13136,Jun,33,95,60,18,16,-10,5,10,2,57.4,7.25,-2.0,-0.88,7.5
13137,Jan,27,64,56,21,15,0,10,5,3,57.9,8.2,0.4,3.38,7.5
13137,Feb,8,77,56,10,15,0,0,5,3,28.24,3.85,0.4,1.0,2.5
13137,Mar,7,87,56,27,15,0,0,5,3,40.12,4.35,0.4,0.88,2.5
13137,Apr,35,91,56,25,15,-10,0,0,3,58.11,4.55,0.4,-0.62,0.0
13137,May,20,82,56,12,15,-10,10,5,3,41.59,9.1,0.4,-2.5,7.5
13137,Jun,37,89,56,10,15,-10,10,10,3,57.21,9.45,0.4,-0.38,10.0
13138,Jan,35,96,67,28,19,-10,10,0,3,66.74,9.8,-0.7,-0.62,5.0
13138,Feb,35,65,67,26,19,0,10,5,3,69.66,8.25,-0.7,4.38,7.5
13138,Mar,5,55,67,18,19,10,0,10,3,41.58,2.75,-0.7,5.62,5.0
13138,Apr,8,75,67,24,19,-10,5,10,3,38.49,6.25,-0.7,-4.0,7.5
13138,May,13,89,67,26,19,-10,0,5,3,43.27,4.45,-0.7,-3.38,2.5
13138,Jun,24,84,67,27,19,10,10,10,3,70.27,9.2,-0.7,8.0,10.0
13139,Jan,8,58,83,26,32,10,0,5,1,53.92,2.9,-6.3,6.0,2.5
13139,Feb,10,81,83,16,32,0,10,10,1,52.9,9.05,-6.3,1.25,10.0
13139,Mar,31,53,83,11,32,-10,0,0,1,50.87,2.65,-6.3,-1.12,0.0
13139,Apr,39,50,83,29,32,10,5,0,1,78.24,5.0,-6.3,9.88,2.5
13139,May,27,54,83,16,32,-10,0,0,1,55.71,2.7,-6.3,-1.62,0.0
13139,Jun,36,72,83,20,32,-10,5,10,1,72.94,6.1,-6.3,-0.5,7.5
13140,Jan,31,97,72,21,30,10,10,10,0,85.52,9.85,-7.2,8.88,10.0
13140,Feb,32,55,72,17,30,10,5,5,0,68.49,5.25,-7.2,9.0,5.0
13140,Mar,18,50,72,26,30,0,0,5,0,57.36,2.5,-7.2,2.25,2.5
13140,Apr,24,64,72,30,30,0,5,10,0,72.98,5.7,-7.2,3.0,7.5
13140,May,38,66,72,10,30,-10,10,10,0,69.75,8.3,-7.2,-0.25,10.0
13140,Jun,21,68,72,29,30,10,5,5,0,74.43,5.9,-7.2,7.62,5.0
13141,Jan,12,60,58,15,33,10,5,0,1,49.69,5.5,-3.8,6.5,2.5
13141,Feb,38,65,58,13,33,10,10,10,1,74.49,8.25,-3.8,9.75,10.0
13141,Mar,26,79,58,15,33,-10,10,10,1,61.72,8.95,-3.8,-1.75,10.0
13141,Apr,18,86,58,17,33,0,0,0,1,53.71,4.3,-3.8,2.25,0.0
13141,May,31,55,58,15,33,0,10,5,1,63.94,7.75,-3.8,3.88,7.5
13141,Jun,20,86,58,29,33,0,10,0,1,64.04,9.3,-3.8,2.5,5.0
13142,Jan,27,71,41,11,13,10,5,10,1,53.15,6.05,-2.1,8.38,7.5
13142,Feb,31,74,41,27,13,10,5,0,1,65.05,6.2,-2.1,8.88,2.5
13142,Mar,34,99,41,18,13,-10,10,10,1,64.42,9.95,-2.1,-0.75,10.0
13142,Apr,6,66,41,19,13,10,5,0,1,36.79,5.8,-2.1,5.75,2.5
13142,May,9,89,41,17,13,0,5,0,1,38.72,6.95,-2.1,1.12,2.5
13142,Jun,18,80,41,21,13,0,0,5,1,51.11,4.0,-2.1,2.25,2.5
13143,Jan,8,51,41,25,34,10,0,10,1,56.61,2.55,-2.1,6.0,5.0
13143,Feb,18,66,41,14,34,0,10,5,1,52.12,8.3,-2.1,2.25,7.5
13143,Mar,29,81,41,23,34,0,0,0,1,66.86,4.05,-2.1,3.62,0.0
13143,Apr,17,86,41,13,34,0,10,10,1,55.62,9.3,-2.1,2.12,10.0
13143,May,11,96,41,22,34,10,0,0,1,52.5,4.8,-2.1,6.38,0.0
13143,Jun,20,51,41,19,34,-10,10,10,1,56.13,7.55,-2.1,-2.5,10.0
13144,Jan,16,79,46,20,25,0,0,0,4,46.56,3.95,3.4,2.0,0.0
13144,Feb,25,60,46,27,25,-10,0,0,4,44.51,3.0,3.4,-1.88,0.0
13144,Mar,33,50,46,23,25,10,0,5,4,60.73,2.5,3.4,9.12,2.5
13144,Apr,29,63,46,29,25,-10,5,0,4,55.57,5.65,3.4,-1.38,2.5
13144,May,26,51,46,26,25,0,0,5,4,55.75,2.55,3.4,3.25,2.5
13144,Jun,31,96,46,16,25,0,10,0,4,62.8,9.8,3.4,3.88,5.0
13145,Jan,28,57,42,21,23,-10,0,0,0,50.86,2.85,-4.2,-1.5,0.0
13145,Feb,11,97,42,23,23,-10,10,10,0,54.97,9.85,-4.2,-3.62,10.0
13145,Mar,35,55,42,12,23,10,5,10,0,67.16,5.25,-4.2,9.38,7.5
13145,Apr,39,88,42,17,23,-10,0,0,0,60.37,4.4,-4.2,-0.12,0.0
13145,May,16,80,42,19,23,0,0,0,0,52.47,4.0,-4.2,2.0,0.0
13145,Jun,10,57,42,13,23,10,0,0,0,39.57,2.85,-4.2,6.25,0.0
13146,Jan,12,75,64,29,34,10,0,5,3,55.93,3.75,-0.4,6.5,2.5
13146,Feb,20,77,64,15,34,-10,5,10,3,50.85,6.35,-0.4,-2.5,7.5
13146,Mar,24,70,64,20,34,10,10,0,3,62.36,8.5,-0.4,8.0,5.0
13146,Apr,6,53,64,13,34,-10,0,5,3,34.66,2.65,-0.4,-4.25,2.5
13146,May,19,92,64,20,34,10,0,10,3,60.83,4.6,-0.4,7.38,5.0
13146,Jun,29,71,64,28,34,-10,5,5,3,61.54,6.05,-0.4,-1.38,5.0
13147,Jan,8,96,54,29,13,0,0,10,4,45.22,4.8,2.6,1.0,5.0
13147,Feb,7,67,54,17,13,-10,0,0,4,20.5,3.35,2.6,-4.12,0.0
13147,Mar,36,100,54,28,13,0,10,0,4,66.83,10.0,2.6,4.5,5.0
13147,Apr,34,59,54,29,13,0,0,10,4,57.92,2.95,2.6,4.25,5.0
13147,May,22,93,54,21,13,10,0,0,4,49.03,4.65,2.6,7.75,0.0
13147,Jun,9,76,54,19,13,0,10,5,4,41.6,8.8,2.6,1.12,7.5
13148,Jan,33,76,51,13,32,0,10,5,2,68.93,8.8,-1.1,4.12,7.5
13148,Feb,17,72,51,11,32,10,10,10,2,56.65,8.6,-1.1,7.12,10.0
13148,Mar,37,52,51,24,32,0,10,10,2,72.3,7.6,-1.1,4.62,10.0
13148,Apr,32,72,51,19,32,0,5,5,2,66.32,6.1,-1.1,4.0,5.0
13148,May,27,71,51,13,32,10,0,5,2,61.69,3.55,-1.1,8.38,2.5
13148,Jun,35,72,51,24,32,-10,10,0,2,71.13,8.6,-1.1,-0.62,5.0
13149,Jan,38,95,97,28,33,10,10,10,2,92.44,9.75,-5.7,9.75,10.0
13149,Feb,23,90,97,23,33,-10,10,0,2,60.27,9.5,-5.7,-2.12,5.0
13149,Mar,7,85,97,20,33,10,10,10,2,57.87,9.25,-5.7,5.88,10.0
13149,Apr,37,78,97,19,33,10,10,5,2,82.62,8.9,-5.7,9.62,7.5
13149,May,22,55,97,27,33,-10,0,10,2,61.13,2.75,-5.7,-2.25,5.0
13149,Jun,26,51,97,24,33,0,10,10,2,73.59,7.55,-5.7,3.25,10.0
13150,Jan,35,63,71,19,34,10,0,5,2,69.19,3.15,-3.1,9.38,2.5
13150,Feb,26,58,71,25,34,0,5,5,2,61.92,5.4,-3.1,3.25,5.0
13150,Mar,6,60,71,21,34,-10,0,0,2,40.84,3.0,-3.1,-4.25,0.0
13150,Apr,26,99,71,13,34,0,0,5,2,60.91,4.95,-3.1,3.25,2.5
13150,May,31,61,71,19,34,10,0,0,2,62.56,3.05,-3.1,8.88,0.0
13150,Jun,17,64,71,19,34,0,10,5,2,55.3,8.2,-3.1,2.12,7.5
13151,Jan,13,84,63,16,23,10,10,5,5,46.31,9.2,3.7,6.62,7.5
13151,Feb,40,94,63,19,23,10,10,10,5,77.39,9.7,3.7,10.0,10.0
13151,Mar,35,67,63,15,23,10,10,10,5,66.35,8.35,3.7,9.38,10.0
13151,Apr,8,92,63,26,23,-10,0,0,5,34.63,4.6,3.7,-4.0,0.0
13151,May,34,94,63,27,23,0,10,5,5,68.86,9.7,3.7,4.25,7.5
13151,Jun,13,96,63,21,23,-10,5,10,5,45.26,7.3,3.7,-3.38,7.5
13152,Jan,10,77,60,24,17,10,0,5,4,47.27,3.85,2.0,6.25,2.5
13152,Feb,16,76,60,20,17,0,5,10,4,47.86,6.3,2.0,2.0,7.5
13152,Mar,8,84,60,11,17,-10,5,10,4,27.46,6.7,2.0,-4.0,7.5
13152,Apr,26,74,60,12,17,-10,0,10,4,39.66,3.7,2.0,-1.75,5.0
13152,May,32,51,60,11,17,10,5,0,4,52.38,5.05,2.0,9.0,2.5
13152,Jun,14,75,60,16,17,-10,10,10,4,38.44,8.75,2.0,-3.25,10.0
13153,Jan,27,50,41,17,15,10,5,0,4,45.17,5.0,3.9,8.38,2.5
13153,Feb,34,58,41,24,15,10,0,10,4,62.36,2.9,3.9,9.25,5.0
13153,Mar,9,68,41,21,15,0,10,0,4,36.31,8.4,3.9,1.12,5.0
13153,Apr,38,90,41,20,15,-10,5,10,4,61.38,7.0,3.9,-0.25,7.5
13153,May,5,70,41,21,15,10,10,5,4,41.91,8.5,3.9,5.62,7.5
13153,Jun,24,76,41,14,15,0,0,0,4,36.89,3.8,3.9,3.0,0.0
13154,Jan,21,79,92,10,19,-10,10,5,3,44.59,8.95,-3.2,-2.38,7.5
13154,Feb,28,70,92,18,19,10,0,5,3,60.03,3.5,-3.2,8.5,2.5
13154,Mar,22,62,92,24,19,-10,5,0,3,49.94,5.6,-3.2,-2.25,2.5
13154,Apr,20,66,92,26,19,-10,0,10,3,48.86,3.3,-3.2,-2.5,5.0
13154,May,12,93,92,20,19,0,5,5,3,50.72,7.15,-3.2,1.5,5.0
13154,Jun,27,96,92,16,19,10,0,0,3,57.92,4.8,-3.2,8.38,0.0
13155,Jan,32,60,97,12,21,-10,10,10,5,52.79,8.0,0.3,-1.0,10.0
13155,Feb,15,100,97,15,21,10,0,0,5,43.47,5.0,0.3,6.88,0.0
13155,Mar,26,62,97,17,21,10,10,0,5,58.15,8.1,0.3,8.25,5.0
13155,Apr,32,56,97,25,21,-10,10,0,5,56.51,7.8,0.3,-1.0,5.0
13155,May,20,69,97,21,21,-10,5,0,5,47.82,5.95,0.3,-2.5,2.5
13155,Jun,15,99,97,26,21,0,0,5,5,54.29,4.95,0.3,1.88,2.5
13156,Jan,7,56,90,20,14,10,10,0,5,33.92,7.8,1.0,5.88,5.0
13156,Feb,13,60,90,29,14,10,5,0,5,44.72,5.5,1.0,6.62,2.5
13156,Mar,9,74,90,24,14,-10,10,5,5,38.06,8.7,1.0,-3.88,7.5
13156,Apr,23,85,90,21,14,0,5,10,5,49.73,6.75,1.0,2.88,7.5
13156,May,21,85,90,15,14,-10,5,5,5,38.29,6.75,1.0,-2.38,5.0
13156,Jun,35,57,90,23,14,10,0,0,5,55.44,2.85,1.0,9.38,0.0
13157,Jan,40,92,73,30,38,0,10,5,2,85.78,9.6,-3.3,5.0,7.5
13157,Feb,6,82,73,16,38,0,10,5,2,47.75,9.1,-3.3,0.75,7.5
13157,Mar,33,74,73,23,38,10,5,10,2,75.7,6.2,-3.3,9.12,7.5
13157,Apr,16,76,73,11,38,10,10,10,2,57.66,8.8,-3.3,7.0,10.0
13157,May,20,56,73,12,38,-10,10,5,2,50.22,7.8,-3.3,-2.5,7.5
13157,Jun,33,91,73,29,38,-10,10,10,2,81.8,9.55,-3.3,-0.88,10.0
13158,Jan,34,98,88,23,31,10,5,10,4,80.97,7.4,-0.8,9.25,7.5
13158,Feb,18,88,88,30,31,-10,0,0,4,55.16,4.4,-0.8,-2.75,0.0
13158,Mar,5,59,88,19,31,10,0,10,4,43.21,2.95,-0.8,5.62,5.0
13158,Apr,39,89,88,30,31,10,0,0,4,78.03,4.45,-0.8,9.88,0.0
13158,May,8,64,88,13,31,10,0,10,4,47.43,3.2,-0.8,6.0,5.0
13158,Jun,16,58,88,30,31,10,5,10,4,63.98,5.4,-0.8,7.0,7.5
13159,Jan,14,94,47,27,11,10,0,5,1,51.56,4.7,-2.7,6.75,2.5
13159,Feb,30,95,47,16,11,10,5,0,1,57.26,7.25,-2.7,8.75,2.5
13159,Mar,29,58,47,27,11,-10,5,5,1,52.88,5.4,-2.7,-1.38,5.0
13159,Apr,21,85,47,23,11,-10,10,0,1,53.59,9.25,-2.7,-2.38,5.0
13159,May,33,59,47,20,11,-10,10,10,1,61.74,7.95,-2.7,-0.88,10.0
13159,Jun,18,63,47,26,11,0,5,10,1,54.27,5.65,-2.7,2.25,7.5
13160,Jan,14,67,61,28,29,0,10,10,2,63.74,8.35,-2.1,1.75,10.0
13160,Feb,21,83,61,22,29,0,5,0,2,56.49,6.65,-2.1,2.62,2.5
13160,Mar,11,76,61,23,29,-10,5,10,2,47.13,6.3,-2.1,-3.62,7.5
13160,Apr,9,76,61,12,29,-10,10,0,2,40.91,8.8,-2.1,-3.88,5.0
13160,May,5,58,61,28,29,0,0,0,2,40.77,2.9,-2.1,0.62,0.0
13160,Jun,34,54,61,16,29,0,0,10,2,65.5,2.7,-2.1,4.25,5.0
13161,Jan,26,73,52,26,31,0,10,5,1,70.87,8.65,-3.2,3.25,7.5
13161,Feb,25,96,52,24,31,0,0,0,1,66.92,4.8,-3.2,3.12,0.0
13161,Mar,31,89,52,24,31,0,5,0,1,70.98,6.95,-3.2,3.88,2.5
13161,Apr,12,62,52,30,31,10,10,0,1,58.43,8.1,-3.2,6.5,5.0
13161,May,39,78,52,13,31,-10,5,5,1,67.44,6.4,-3.2,-0.12,5.0
13161,Jun,36,91,52,22,31,0,5,0,1,74.54,7.05,-3.2,4.5,2.5
13162,Jan,28,67,63,25,30,0,5,0,5,59.09,5.85,3.7,3.5,2.5
13162,Feb,5,97,63,21,30,0,0,10,5,39.33,4.85,3.7,0.62,5.0
13162,Mar,18,53,63,21,30,10,10,0,5,51.78,7.65,3.7,7.25,5.0
13162,Apr,25,91,63,28,30,-10,0,5,5,55.64,4.55,3.7,-1.88,2.5
13162,May,39,90,63,13,30,0,10,10,5,65.61,9.5,3.7,4.88,10.0
13162,Jun,23,75,63,11,30,0,0,5,5,47.95,3.75,3.7,2.88,2.5
13163,Jan,12,59,90,24,22,10,5,0,0,55.73,5.45,-9.0,6.5,2.5
13163,Feb,9,75,90,27,22,10,10,10,0,62.3,8.75,-9.0,6.12,10.0
13163,Mar,19,77,90,24,22,10,0,10,0,65.1,3.85,-9.0,7.38,5.0
13163,Apr,15,86,90,16,22,10,0,0,0,54.33,4.3,-9.0,6.88,0.0
13163,May,13,68,90,26,22,-10,0,5,0,51.15,3.4,-9.0,-3.38,2.5
13163,Jun,35,69,90,22,22,-10,0,0,0,60.94,3.45,-9.0,-0.62,0.0
13164,Jan,27,76,71,28,26,-10,0,5,2,59.8,3.8,-3.1,-1.62,2.5
13164,Feb,30,76,71,17,26,-10,0,5,2,57.04,3.8,-3.1,-1.25,2.5
13164,Mar,8,88,71,24,26,0,0,5,2,51.14,4.4,-3.1,1.0,2.5
13164,Apr,35,80,71,17,26,-10,10,10,2,63.27,9.0,-3.1,-0.62,10.0
13164,May,14,81,71,18,26,10,10,0,2,54.47,9.05,-3.1,6.75,5.0
13164,Jun,26,59,71,27,26,10,10,5,2,71.56,7.95,-3.1,8.25,7.5
13165,Jan,14,76,64,10,27,10,10,5,1,49.81,8.8,-4.4,6.75,7.5
13165,Feb,11,66,64,19,27,0,5,0,1,48.19,5.8,-4.4,1.38,2.5
13165,Mar,16,74,64,13,27,0,0,0,1,49.71,3.7,-4.4,2.0,0.0
13165,Apr,36,78,64,15,27,10,10,0,1,71.06,8.9,-4.4,9.5,5.0
13165,May,17,90,64,24,27,-10,5,5,1,57.45,7.0,-4.4,-2.88,5.0
13165,Jun,35,85,64,27,27,0,0,10,1,71.81,4.25,-4.4,4.38,5.0
13166,Jan,12,73,71,10,29,0,10,10,1,51.26,8.65,-5.1,1.5,10.0
13166,Feb,10,88,71,24,29,-10,0,10,1,48.82,4.4,-5.1,-3.75,5.0
13166,Mar,36,59,71,30,29,10,5,0,1,81.79,5.45,-5.1,9.5,2.5
13166,Apr,27,75,71,21,29,-10,5,5,1,60.34,6.25,-5.1,-1.62,5.0
13166,May,22,72,71,10,29,10,10,5,1,63.8,8.6,-5.1,7.75,7.5
13166,Jun,34,71,71,19,29,0,5,5,1,69.25,6.05,-5.1,4.25,5.0
13167,Jan,36,68,91,25,10,10,0,10,0,77.91,3.4,-9.1,9.5,5.0
13167,Feb,25,92,91,24,10,-10,10,0,0,62.21,9.6,-9.1,-1.88,5.0
13167,Mar,13,86,91,19,10,-10,10,0,0,46.88,9.3,-9.1,-3.38,5.0
13167,Apr,33,53,91,19,10,-10,0,0,0,52.35,2.65,-9.1,-0.88,0.0
13167,May,9,92,91,20,10,-10,10,5,0,42.67,9.6,-9.1,-3.88,7.5
13167,Jun,29,72,91,23,10,-10,5,5,0,59.99,6.1,-9.1,-1.38,5.0
13168,Jan,28,89,51,29,37,-10,10,0,1,69.27,9.45,-3.1,-1.5,5.0
13168,Feb,25,89,51,15,37,10,10,0,1,65.05,9.45,-3.1,8.12,5.0
13168,Mar,15,57,51,30,37,-10,0,5,1,58.23,2.85,-3.1,-3.12,2.5
13168,Apr,40,87,51,18,37,10,0,0,1,79.88,4.35,-3.1,10.0,0.0
13168,May,36,71,51,10,37,-10,5,0,1,63.09,6.05,-3.1,-0.5,2.5
13168,Jun,11,79,51,28,37,-10,0,0,1,48.07,3.95,-3.1,-3.62,0.0
13169,Jan,30,88,47,27,33,0,10,10,4,70.26,9.4,3.3,3.75,10.0
13169,Feb,23,71,47,28,33,10,10,0,4,61.55,8.55,3.3,7.88,5.0
13169,Mar,11,90,47,25,33,10,0,5,4,55.27,4.5,3.3,6.38,2.5
13169,Apr,38,69,47,26,33,-10,0,10,4,66.96,3.45,3.3,-0.25,5.0
13169,May,7,90,47,25,33,-10,0,10,4,44.39,4.5,3.3,-4.12,5.0
13169,Jun,31,60,47,28,33,0,10,10,4,68.83,8.0,3.3,3.88,10.0
13170,Jan,21,63,70,25,16,10,0,5,0,60.81,3.15,-7.0,7.62,2.5
13170,Feb,16,88,70,26,16,-10,5,0,0,50.39,6.9,-7.0,-3.0,2.5
13170,Mar,27,87,70,30,16,10,5,0,0,69.78,6.85,-7.0,8.38,2.5
13170,Apr,34,84,70,25,16,-10,10,5,0,68.15,9.2,-7.0,-0.75,7.5
13170,May,33,100,70,23,16,0,10,0,0,68.82,10.0,-7.0,4.12,5.0
13170,Jun,27,78,70,30,16,10,10,10,0,80.51,8.9,-7.0,8.38,10.0
13171,Jan,5,92,72,27,22,10,10,0,4,51.45,9.6,0.8,5.62,5.0
13171,Feb,9,72,72,19,22,-10,0,10,4,34.17,3.6,0.8,-3.88,5.0
13171,Mar,9,55,72,21,22,10,10,0,4,43.92,7.75,0.8,6.12,5.0
13171,Apr,39,84,72,11,22,0,5,0,4,59.42,6.7,0.8,4.88,2.5
13171,May,6,53,72,21,22,10,5,0,4,37.2,5.15,0.8,5.75,2.5
13171,Jun,5,100,72,15,22,-10,0,0,4,29.28,5.0,0.8,-4.38,0.0
13172,Jan,32,53,82,27,40,-10,0,5,3,66.81,2.65,-2.2,-1.0,2.5
13172,Feb,9,91,82,10,40,10,0,5,3,51.83,4.55,-2.2,6.12,2.5
13172,Mar,14,81,82,27,40,-10,10,5,3,57.72,9.05,-2.2,-3.25,7.5
13172,Apr,6,94,82,15,40,-10,5,0,3,45.87,7.2,-2.2,-4.25,2.5
13172,May,17,70,82,20,40,10,0,0,3,60.89,3.5,-2.2,7.12,0.0
13172,Jun,19,62,82,11,40,-10,5,10,3,50.36,5.6,-2.2,-2.62,7.5
13173,Jan,32,93,70,25,15,10,10,10,2,71.49,9.65,-3.0,9.0,10.0
13173,Feb,35,82,70,18,15,10,5,0,2,66.28,6.6,-3.0,9.38,2.5
13173,Mar,5,99,70,14,15,-10,0,5,2,35.18,4.95,-3.0,-4.38,2.5
13173,Apr,34,93,70,15,15,0,10,0,2,61.46,9.65,-3.0,4.25,5.0
13173,May,30,54,70,12,15,-10,0,0,2,45.82,2.7,-3.0,-1.25,0.0
13173,Jun,35,55,70,26,15,10,0,5,2,66.41,2.75,-3.0,9.38,2.5
13174,Jan,8,76,43,19,34,-10,0,0,5,34.53,3.8,5.7,-4.0,0.0
13174,Feb,37,57,43,13,34,-10,0,0,5,47.11,2.85,5.7,-0.38,0.0
13174,Mar,32,72,43,11,34,-10,5,0,5,50.31,6.1,5.7,-1.0,2.5
13174,Apr,15,73,43,11,34,10,10,10,5,47.1,8.65,5.7,6.88,10.0
13174,May,12,72,43,25,34,10,5,0,5,51.04,6.1,5.7,6.5,2.5
13174,Jun,10,70,43,26,34,0,5,10,5,46.21,6.0,5.7,1.25,7.5
13175,Jan,5,70,47,14,24,10,5,10,5,39.93,6.0,5.3,5.62,7.5
13175,Feb,40,75,47,28,24,-10,0,5,5,62.41,3.75,5.3,0.0,2.5
13175,Mar,38,80,47,16,24,0,0,0,5,57.91,4.0,5.3,4.75,0.0
13175,Apr,13,85,47,27,24,10,10,5,5,54.66,9.25,5.3,6.62,7.5
13175,May,31,76,47,20,24,10,5,5,5,62.15,6.3,5.3,8.88,5.0
13175,Jun,24,54,47,12,24,0,0,5,5,42.27,2.7,5.3,3.0,2.5
13176,Jan,9,76,68,20,23,10,10,10,3,51.94,8.8,-0.8,6.12,10.0
13176,Feb,24,79,68,22,23,-10,0,10,3,56.2,3.95,-0.8,-2.0,5.0
13176,Mar,36,82,68,26,23,0,0,10,3,68.14,4.1,-0.8,4.5,5.0
13176,Apr,12,95,68,13,23,10,0,10,3,46.57,4.75,-0.8,6.5,5.0
13176,May,21,50,68,11,23,10,10,5,3,48.35,7.5,-0.8,7.62,7.5
13176,Jun,19,54,68,25,23,0,5,0,3,52.5,5.2,-0.8,2.38,2.5
